Unnamed: 0,Program,Genre,Number of viewers,Audience share (%),Start time,Broadcasting date
,Hiraf,Capsule,3768,17.0,12:19:01,2021-10-16
,Midadou chouaara,Culturel,4982,20.0,10:03:00,2022-06-18
,Fada Ryadi,Sport,2619,31.0,13:42:47,2022-12-12
,Journal Télévisé,Info,8786,36.0,17:18:44,2023-02-15
,Agenda,Info,1651,28.0,17:50:48,2022-09-03
,Sahafatou Al ousbouaa,Info,6076,21.0,20:38:20,2021-08-27
,Touratak Lak,Culturel,3404,26.0,12:58:09,2022-03-16
,Tarab,Music,2527,12.0,19:11:49,2022-05-16
,Nabdou Al Moujtamaa,Culturel,7109,26.0,19:49:16,2022-08-26
,Journal Télévisé,Info,6931,18.0,19:54:50,2021-12-27
,Agenda,Info,8223,12.0,02:15:25,2023-01-24
,Mina Dakira sahraouya,Culturel,7462,10.0,04:33:19,2021-05-03
,Mara oa Al Hayat,Culturel,7078,37.0,10:38:50,2021-05-14
,Journal Télévisé,Info,4745,14.0,16:11:52,2021-12-17
,Mina Dakira sahraouya,Culturel,7183,20.0,15:55:17,2021-10-26
,Amnir,documentaires,7655,21.0,10:04:45,2021-07-15
,Kadaya ramadaniya,Religieux,2188,15.0,18:28:29,2021-03-30
,Hiraf,Capsule,1677,16.0,05:32:28,2021-09-12
,Konoz mina sahrae,Culturel,2646,14.0,07:14:14,2021-04-03
,alfich,Culturel,9077,35.0,16:08:41,2021-09-09
,Mahattat,documentaires,4389,31.0,03:50:45,2021-10-27
,Mina alassima,Politique,9152,34.0,02:15:39,2021-10-07
,Aljamal bima hamal,Culturel,7902,25.0,18:35:17,2022-12-01
,samar albidan,Music,3430,37.0,09:00:25,2021-07-06
,Assrisser Dahbo,Series,2944,39.0,02:17:01,2021-04-01
,Makam mina tarab hassani,Music,6884,15.0,05:32:09,2022-08-11
,layali lafrig,Culturel,6300,15.0,15:17:39,2022-09-08
,bissmilahi lahi namdeh,Culturel,6728,19.0,15:38:07,2021-03-03
,alfich,Culturel,2293,14.0,20:21:53,2021-11-04
,sibak kawafi,Culturel,7923,13.0,16:49:41,2021-10-07
,Quiz Quran,Religieux,6337,16.0,03:29:46,2023-03-11
,Maa Naha,Culturel,7483,17.0,17:15:35,2021-12-26
,Hiraf,Capsule,5840,38.0,08:38:05,2021-05-04
,Midadou chouaara,Culturel,5515,11.0,14:48:35,2021-10-29
,Fada Ryadi,Sport,6731,29.0,10:24:02,2022-02-28
,Journal Télévisé,Info,8680,27.0,20:26:33,2021-07-06
,Agenda,Info,1841,30.0,14:23:05,2023-01-05
,Sahafatou Al ousbouaa,Info,7921,31.0,11:19:15,2021-10-26
,Touratak Lak,Culturel,9363,18.0,18:28:13,2022-09-08
,Tarab,Music,2314,16.0,05:06:01,2022-11-04
,Nabdou Al Moujtamaa,Culturel,3334,16.0,08:49:43,2022-07-16
,Journal Télévisé,Info,6190,34.0,12:06:53,2021-04-28
,Agenda,Info,3109,31.0,07:08:21,2022-07-07
,Mina Dakira sahraouya,Culturel,2389,29.0,10:38:04,2022-04-03
,Mara oa Al Hayat,Culturel,6740,25.0,09:54:35,2022-04-18
,Journal Télévisé,Info,1797,20.0,17:09:42,2022-08-16
,Mina Dakira sahraouya,Culturel,2369,26.0,14:04:39,2021-06-21
,Amnir,documentaires,4458,37.0,17:51:11,2021-08-29
,Kadaya ramadaniya,Religieux,5644,36.0,19:53:43,2022-09-14
,Hiraf,Capsule,3145,32.0,11:18:34,2022-01-25
,Konoz mina sahrae,Culturel,3771,35.0,09:21:49,2021-10-08
,Sahil aljanoubi,Culturel,6520,22.0,17:08:19,2021-04-21
,Maa Nass,Politique,3344,34.0,10:36:11,2021-05-24
,Mina alassima,Politique,6406,12.0,16:27:22,2022-09-05
,Aljamal bima hamal,Culturel,4520,27.0,08:31:26,2023-01-26
,samar albidan,Music,6590,30.0,05:09:29,2021-10-02
,Assrisser Dahbo,Series,6094,20.0,06:27:10,2021-03-17
,Makam mina tarab hassani,Music,5130,32.0,18:12:50,2022-05-03
,layali lafrig,Culturel,4078,31.0,16:36:18,2022-12-19
,bissmilahi lahi namdeh,Culturel,5610,14.0,20:29:58,2022-10-15
,alfich,Culturel,4171,37.0,06:01:53,2023-01-18
,sibak kawafi,Culturel,7747,33.0,12:27:05,2022-09-14
,Quiz Quran,Religieux,3211,31.0,17:50:09,2022-09-28
,Maa Naha,Culturel,2830,30.0,13:12:19,2021-11-03
,Mahattat,documentaires,8033,11.0,12:09:11,2022-03-27
,Aljamal bima hamal,Culturel,9143,14.0,13:35:32,2022-10-17
,samar albidan,Music,6223,27.0,11:16:14,2023-02-08
,Assrisser Dahbo,Series,1395,35.0,15:30:40,2021-07-12
,Makam mina tarab hassani,Music,1935,27.0,14:07:16,2021-09-22
,layali lafrig,Culturel,6553,36.0,11:17:24,2022-11-26
,bissmilahi lahi namdeh,Culturel,6291,35.0,12:57:24,2021-07-08
,Kadaya ramadaniya,Religieux,4663,27.0,15:42:08,2021-10-10
,sibak kawafi,Culturel,5112,22.0,20:38:07,2022-01-29
,Quiz Quran,Religieux,3314,32.0,11:25:13,2021-03-21
,Maa Naha,Culturel,8886,11.0,05:30:36,2022-09-13
,Hiraf,Capsule,6853,21.0,04:07:58,2023-01-31
,Midadou chouaara,Culturel,6602,17.0,10:33:23,2022-11-04
,Fada Ryadi,Sport,3060,27.0,09:15:46,2021-03-02
,Journal Télévisé,Info,5861,23.0,12:02:43,2021-09-01
,Agenda,Info,2563,25.0,20:35:34,2021-08-02
,Sahafatou Al ousbouaa,Info,2160,29.0,05:12:49,2022-10-23
,Touratak Lak,Culturel,7627,17.0,18:07:54,2022-07-06
,Tarab,Music,5291,33.0,13:44:24,2021-03-06
,Nabdou Al Moujtamaa,Culturel,6588,10.0,16:47:30,2021-08-25
,Journal Télévisé,Info,6112,22.0,11:39:41,2023-03-27
,Agenda,Info,8344,18.0,12:12:12,2021-05-19
,Mahadra,Religieux,2046,33.0,15:51:13,2022-07-22
,Midadou chouaara,Culturel,6907,37.0,12:03:49,2021-06-13
,Fada Ryadi,Sport,5950,26.0,09:47:00,2022-03-05
,Journal Télévisé,Info,9128,18.0,19:10:21,2022-11-05
,Agenda,Info,2433,13.0,13:59:42,2021-09-22
,Sahafatou Al ousbouaa,Info,5747,39.0,08:11:52,2022-12-13
,Touratak Lak,Culturel,3651,10.0,17:53:52,2022-06-14
,Tarab,Music,6153,32.0,18:56:20,2022-01-31
,Nabdou Al Moujtamaa,Culturel,5705,30.0,13:58:19,2021-09-17
,Journal Télévisé,Info,7561,22.0,20:00:58,2021-10-08
,Agenda,Info,5759,28.0,06:03:20,2022-12-01
,Mina Dakira sahraouya,Culturel,3323,38.0,09:29:14,2021-11-20
,Mara oa Al Hayat,Culturel,1731,24.0,04:31:16,2022-09-24
,Journal Télévisé,Info,9325,12.0,05:02:30,2022-11-02
,Mina Dakira sahraouya,Culturel,5158,15.0,08:06:11,2022-11-25
,Amnir,documentaires,5878,20.0,13:04:27,2023-01-05
,alfich,Culturel,4282,29.0,04:46:33,2022-05-08
,sibak kawafi,Culturel,4264,14.0,07:04:39,2022-09-01
,Quiz Quran,Religieux,3216,24.0,17:20:14,2022-10-29
,alfich,Culturel,4348,12.0,20:47:20,2022-01-06
,Mahattat,documentaires,6308,25.0,08:25:02,2021-10-29
,Midadou chouaara,Culturel,6964,39.0,16:16:20,2022-10-29
,Fada Ryadi,Sport,2187,22.0,14:34:53,2022-06-03
,Journal Télévisé,Info,8619,17.0,04:45:09,2022-07-12
,Agenda,Info,3839,15.0,15:48:33,2021-10-20
,Sahafatou Al ousbouaa,Info,1954,18.0,09:34:03,2022-03-09
,Touratak Lak,Culturel,7588,26.0,18:52:33,2022-04-14
,Tarab,Music,4719,31.0,11:39:27,2021-04-20
,Nabdou Al Moujtamaa,Culturel,5979,17.0,05:53:34,2021-09-19
,Journal Télévisé,Info,7665,11.0,07:25:17,2022-04-01
,Agenda,Info,4178,30.0,15:09:31,2021-11-10
,Makam mina tarab hassani,Music,4182,20.0,06:11:52,2021-09-05
,layali lafrig,Culturel,1457,35.0,10:22:31,2021-05-19
,bissmilahi lahi namdeh,Culturel,2838,10.0,17:28:47,2022-11-19
,alfich,Culturel,5080,25.0,11:33:16,2022-03-14
,sibak kawafi,Culturel,6139,19.0,18:34:27,2023-01-22
,Quiz Quran,Religieux,5722,19.0,20:35:30,2023-03-03
,Maa Naha,Culturel,3947,18.0,10:04:51,2021-12-17
,Hiraf,Capsule,5604,39.0,14:27:13,2021-04-23
,Midadou chouaara,Culturel,6712,20.0,09:54:26,2021-11-26
,Fada Ryadi,Sport,8216,23.0,05:35:16,2021-09-03
,Journal Télévisé,Info,4283,13.0,20:36:20,2022-10-06
,Agenda,Info,8969,38.0,14:53:12,2022-03-29
,Sahafatou Al ousbouaa,Info,4752,28.0,09:17:57,2023-02-15
,Touratak Lak,Culturel,3476,24.0,04:50:40,2021-06-13
,Tarab,Music,5370,18.0,05:13:54,2023-03-02
,Nabdou Al Moujtamaa,Culturel,5684,12.0,12:35:55,2022-07-01
,Journal Télévisé,Info,6728,38.0,05:22:48,2022-05-31
,Agenda,Info,5946,17.0,04:45:37,2022-08-05
,Mina Dakira sahraouya,Culturel,7428,11.0,08:14:28,2021-11-14
,Mara oa Al Hayat,Culturel,6277,19.0,08:07:33,2021-10-09
,Journal Télévisé,Info,8730,28.0,04:31:19,2022-03-18
,Mina Dakira sahraouya,Culturel,8142,36.0,13:03:37,2021-12-10
,Amnir,documentaires,4023,13.0,05:49:48,2022-04-28
,Kadaya ramadaniya,Religieux,2723,36.0,20:58:38,2022-10-14
,Hiraf,Capsule,5707,12.0,05:39:20,2022-03-11
,Konoz mina sahrae,Culturel,5597,38.0,11:34:22,2022-10-03
,Sahil aljanoubi,Culturel,6167,25.0,16:39:46,2022-08-27
,Maa Nass,Politique,3710,20.0,03:36:57,2021-11-11
,Mina alassima,Politique,6656,34.0,11:14:36,2023-03-13
,Aljamal bima hamal,Culturel,1559,24.0,06:27:39,2022-07-05
,samar albidan,Music,9034,22.0,16:04:23,2022-11-12
,Assrisser Dahbo,Series,4996,22.0,08:18:40,2023-03-14
,Makam mina tarab hassani,Music,5020,15.0,20:23:38,2022-05-19
,Mina alassima,Politique,6740,10.0,07:41:18,2022-08-06
,Aljamal bima hamal,Culturel,6765,30.0,13:14:58,2022-12-05
,samar albidan,Music,5324,32.0,13:07:16,2022-02-16
,sibak kawafi,Culturel,7520,16.0,12:55:39,2022-05-22
,Quiz Quran,Religieux,4320,32.0,10:15:36,2022-05-07
,Maa Naha,Culturel,2604,36.0,13:27:37,2021-12-23
,Hiraf,Capsule,5742,25.0,13:59:52,2022-06-09
,Midadou chouaara,Culturel,9064,29.0,07:40:31,2022-02-08
,Fada Ryadi,Sport,3175,10.0,07:29:44,2022-05-01
,Journal Télévisé,Info,4524,15.0,05:16:01,2022-06-20
,Agenda,Info,3847,21.0,11:28:46,2021-11-11
,Sahafatou Al ousbouaa,Info,9264,22.0,06:55:58,2022-10-14
,Touratak Lak,Culturel,9090,13.0,20:31:05,2021-07-16
,Tarab,Music,8684,17.0,04:30:55,2022-03-12
,Nabdou Al Moujtamaa,Culturel,8966,29.0,06:53:10,2023-01-29
,Journal Télévisé,Info,9439,17.0,20:09:07,2022-01-25
,Agenda,Info,9499,16.0,17:46:38,2021-05-09
,Mina Dakira sahraouya,Culturel,9145,31.0,04:24:43,2023-02-09
,Mara oa Al Hayat,Culturel,8546,20.0,20:10:36,2022-05-01
,Journal Télévisé,Info,9391,15.0,16:16:43,2022-06-13
,Mina Dakira sahraouya,Culturel,9062,11.0,13:26:15,2022-02-01
,Amnir,documentaires,8650,36.0,20:43:53,2023-02-20
,Kadaya ramadaniya,Religieux,8457,11.0,03:15:18,2022-01-14
,Hiraf,Capsule,9413,20.0,14:21:39,2021-05-12
,Konoz mina sahrae,Culturel,8821,26.0,16:43:01,2022-06-19
,Sahil aljanoubi,Culturel,8808,39.0,19:43:33,2021-05-21
,Maa Nass,Politique,9080,36.0,11:44:14,2021-09-23
,Mina alassima,Politique,8448,26.0,16:42:30,2022-01-15
,Aljamal bima hamal,Culturel,9291,35.0,18:12:16,2022-12-16
,samar albidan,Music,9109,10.0,18:43:08,2022-01-08
,Assrisser Dahbo,Series,8369,14.0,15:12:31,2022-02-15
,Makam mina tarab hassani,Music,8482,25.0,16:31:37,2023-01-21
,layali lafrig,Culturel,8404,14.0,02:14:38,2023-01-30
,Mina alassima,Politique,9168,28.0,11:14:19,2022-11-07
,Aljamal bima hamal,Culturel,8400,34.0,08:58:04,2021-12-12
,samar albidan,Music,8373,18.0,05:55:20,2022-05-07
,Quiz Quran,Religieux,9152,11.0,17:52:15,2023-02-16
,Maa Naha,Culturel,8759,39.0,02:08:49,2022-09-04
,Hiraf,Capsule,9082,21.0,06:50:19,2023-01-05
,Midadou chouaara,Culturel,8552,14.0,14:40:49,2022-01-29
,Fada Ryadi,Sport,8596,14.0,04:41:45,2021-03-31
,Journal Télévisé,Info,8695,33.0,17:28:57,2022-11-25
,Agenda,Info,8852,23.0,08:19:04,2022-09-21
,Sahafatou Al ousbouaa,Info,9380,19.0,06:31:25,2023-02-09
,Touratak Lak,Culturel,9187,25.0,05:44:22,2023-03-31
,Tarab,Music,9060,11.0,13:44:57,2021-06-23
,Nabdou Al Moujtamaa,Culturel,8825,17.0,06:47:44,2021-12-30
,Journal Télévisé,Info,9258,36.0,05:42:44,2022-08-19
,Agenda,Info,8670,20.0,11:54:40,2021-03-20
,Mina Dakira sahraouya,Culturel,9381,15.0,17:09:46,2022-08-26
,Mara oa Al Hayat,Culturel,8572,18.0,14:09:18,2022-02-21
,Journal Télévisé,Info,8317,26.0,08:23:46,2021-10-28
,Mina Dakira sahraouya,Culturel,8574,32.0,10:20:47,2022-03-22
,Amnir,documentaires,8902,32.0,12:41:42,2021-11-02
,Kadaya ramadaniya,Religieux,9067,23.0,02:08:00,2021-09-18
,Hiraf,Capsule,8342,31.0,20:54:25,2023-02-25
,Konoz mina sahrae,Culturel,8587,34.0,10:08:15,2021-06-06
,Sahil aljanoubi,Culturel,8588,35.0,09:17:51,2022-03-30
,Maa Nass,Politique,8862,31.0,18:54:48,2021-09-15
,Mina alassima,Politique,9365,24.0,15:30:09,2021-07-20
,Aljamal bima hamal,Culturel,9042,32.0,03:51:38,2022-09-14
,samar albidan,Music,8467,36.0,16:16:33,2022-06-01
,Assrisser Dahbo,Series,8580,27.0,10:22:29,2022-11-29
,Makam mina tarab hassani,Music,8344,18.0,10:30:36,2021-08-26
,layali lafrig,Culturel,8859,22.0,20:13:08,2021-09-08
,Kadaya ramadaniya,Religieux,8704,38.0,16:11:03,2023-03-12
,Mina alassima,Politique,9486,28.0,15:22:17,2021-04-04
,Aljamal bima hamal,Culturel,9300,28.0,10:42:36,2021-04-08
,samar albidan,Music,8674,17.0,06:54:46,2022-12-31
,Maa Naha,Culturel,9265,30.0,03:13:20,2021-06-03
,Hiraf,Capsule,8397,20.0,12:33:10,2021-09-14
,Midadou chouaara,Culturel,8537,34.0,05:25:41,2022-12-26
,Fada Ryadi,Sport,9056,23.0,17:41:20,2022-09-25
,Journal Télévisé,Info,9470,36.0,06:31:56,2021-11-18
,Agenda,Info,8970,18.0,19:14:45,2021-04-15
,Hiraf,Capsule,8327,15.0,06:43:58,2022-10-10
,Midadou chouaara,Culturel,8448,11.0,14:50:13,2022-06-12
,Fada Ryadi,Sport,9476,26.0,05:29:14,2022-06-12
,Journal Télévisé,Info,8530,18.0,18:13:35,2022-09-13
,Agenda,Info,8824,39.0,15:09:18,2021-04-09
,Sahafatou Al ousbouaa,Info,8660,23.0,05:41:32,2021-10-26
,Touratak Lak,Culturel,9026,21.0,12:02:10,2023-02-28
,Tarab,Music,9074,17.0,20:42:42,2022-01-05
,Nabdou Al Moujtamaa,Culturel,9435,25.0,15:47:57,2022-02-07
,Journal Télévisé,Info,9472,14.0,19:32:11,2023-03-09
,Agenda,Info,8387,34.0,19:59:57,2022-07-17
,Mina Dakira sahraouya,Culturel,8735,13.0,16:10:06,2022-10-11
,Mara oa Al Hayat,Culturel,8965,27.0,11:46:26,2022-12-22
,Journal Télévisé,Info,9277,24.0,15:15:49,2023-01-10
,Mina Dakira sahraouya,Culturel,8395,14.0,20:19:40,2021-09-28
,Amnir,documentaires,9489,28.0,12:25:42,2022-03-15
,Kadaya ramadaniya,Religieux,8813,37.0,02:59:28,2022-10-13
,Hiraf,Capsule,9005,36.0,15:56:13,2023-02-02
,Konoz mina sahrae,Culturel,9425,33.0,13:51:15,2022-10-13
,Sahil aljanoubi,Culturel,9342,16.0,09:28:09,2021-03-19
,Maa Nass,Politique,8644,20.0,12:54:05,2022-11-22
,Mina alassima,Politique,8889,10.0,20:25:24,2022-09-15
,Aljamal bima hamal,Culturel,9460,13.0,03:40:51,2022-01-24
,samar albidan,Music,9353,19.0,03:34:32,2021-06-18
,Assrisser Dahbo,Series,9306,20.0,09:41:54,2021-06-19
,Makam mina tarab hassani,Music,9491,25.0,06:30:10,2021-11-24
,layali lafrig,Culturel,8958,26.0,02:49:00,2022-10-18
,bissmilahi lahi namdeh,Culturel,8963,35.0,07:53:53,2021-05-20
,Mina alassima,Politique,9435,17.0,11:16:44,2022-05-22
,Aljamal bima hamal,Culturel,9289,23.0,07:25:55,2022-10-10
,samar albidan,Music,9456,36.0,12:22:44,2022-10-20
,Maa Naha,Culturel,8728,33.0,16:14:09,2022-05-11
,Hiraf,Capsule,8754,20.0,16:31:08,2021-03-01
,Midadou chouaara,Culturel,8734,18.0,13:54:33,2021-09-21
,Fada Ryadi,Sport,8733,24.0,13:46:42,2022-09-22
,Journal Télévisé,Info,9008,28.0,13:01:39,2022-03-24
,Agenda,Info,9213,23.0,03:43:33,2021-07-18
,Sahafatou Al ousbouaa,Info,8877,13.0,15:41:05,2023-03-15
,Touratak Lak,Culturel,9460,17.0,10:44:16,2022-12-21
,Tarab,Music,9368,14.0,13:36:05,2023-03-08
,Nabdou Al Moujtamaa,Culturel,9217,22.0,11:11:17,2021-10-30
,Journal Télévisé,Info,9170,15.0,12:51:05,2022-03-22
,Agenda,Info,9318,38.0,19:48:55,2022-07-09
,Mina Dakira sahraouya,Culturel,8978,27.0,20:06:39,2021-12-24
,Mara oa Al Hayat,Culturel,8351,21.0,02:08:12,2021-08-07
,Journal Télévisé,Info,9112,23.0,04:24:01,2022-12-23
,Mina Dakira sahraouya,Culturel,8990,21.0,16:22:36,2022-09-11
,Amnir,documentaires,8310,39.0,02:17:11,2022-08-12
,Kadaya ramadaniya,Religieux,9321,39.0,07:57:43,2022-04-12
,Hiraf,Capsule,8974,32.0,06:44:23,2021-09-04
,Konoz mina sahrae,Culturel,8535,13.0,07:50:18,2022-10-04
,Sahil aljanoubi,Culturel,8531,13.0,16:47:21,2023-02-07
,Maa Nass,Politique,8912,24.0,08:48:47,2021-07-05
,Mina alassima,Politique,8430,22.0,02:04:58,2021-12-21
,Aljamal bima hamal,Culturel,9233,17.0,09:31:36,2021-04-30
,samar albidan,Music,8615,36.0,08:49:14,2022-11-21
,Assrisser Dahbo,Series,8745,13.0,12:03:49,2021-09-08
,Makam mina tarab hassani,Music,9360,33.0,04:29:48,2022-03-03
,layali lafrig,Culturel,8426,15.0,17:13:36,2022-01-17
,bissmilahi lahi namdeh,Culturel,8884,21.0,06:01:06,2021-05-05
,alfich,Culturel,8641,34.0,18:45:48,2022-03-03
,sibak kawafi,Culturel,9352,29.0,13:49:57,2021-11-09
,Quiz Quran,Religieux,8375,11.0,03:28:31,2022-07-26
,Maa Naha,Culturel,8444,14.0,05:17:17,2022-03-30
,Mahattat,documentaires,8802,25.0,16:04:13,2022-02-18
,Aljamal bima hamal,Culturel,8587,33.0,09:54:07,2022-06-17
,samar albidan,Music,8404,31.0,20:26:25,2022-08-15
,Assrisser Dahbo,Series,8576,29.0,18:54:56,2022-11-09
,Makam mina tarab hassani,Music,8795,29.0,19:24:34,2021-07-30
,layali lafrig,Culturel,9308,25.0,20:37:10,2022-02-03
,bissmilahi lahi namdeh,Culturel,9449,21.0,03:14:37,2023-03-12
,Mina alassima,Politique,9231,14.0,03:06:14,2023-02-13
,Aljamal bima hamal,Culturel,9456,23.0,15:28:32,2021-11-20
,samar albidan,Music,8667,23.0,11:01:01,2021-06-09
,Maa Naha,Culturel,8982,17.0,14:48:47,2021-05-09
,Hiraf,Capsule,8613,21.0,13:01:52,2021-03-30
,Midadou chouaara,Culturel,8515,18.0,02:15:34,2022-10-27
,Fada Ryadi,Sport,8434,26.0,19:54:26,2022-10-06
,Journal Télévisé,Info,8708,12.0,08:37:13,2021-08-19
,Agenda,Info,9157,36.0,20:06:34,2021-09-26
,Sahafatou Al ousbouaa,Info,8472,33.0,19:27:54,2021-07-31
,Touratak Lak,Culturel,9097,10.0,09:04:44,2021-05-03
,Tarab,Music,9259,11.0,15:18:15,2022-11-11
,Nabdou Al Moujtamaa,Culturel,8393,20.0,17:52:10,2021-06-29
,Journal Télévisé,Info,8731,10.0,10:14:09,2022-09-13
,Agenda,Info,8595,21.0,12:18:30,2022-12-05
,Mahadra,Religieux,8660,18.0,02:41:30,2021-06-17
,Midadou chouaara,Culturel,8885,20.0,07:52:12,2022-04-24
,Fada Ryadi,Sport,8861,10.0,17:07:22,2021-10-16
,Journal Télévisé,Info,8786,37.0,02:43:37,2022-06-17
,Agenda,Info,9412,23.0,19:28:15,2021-11-26
,Sahafatou Al ousbouaa,Info,8363,10.0,14:49:34,2022-11-12
,Nabdou Al Moujtamaa,Culturel,9483,39.0,15:39:39,2022-08-04
,Journal Télévisé,Info,9289,32.0,03:10:34,2022-07-10
,Agenda,Info,8833,22.0,02:02:36,2022-07-30
,Mina Dakira sahraouya,Culturel,8642,11.0,09:16:36,2022-10-06
,Mara oa Al Hayat,Culturel,8500,23.0,02:44:24,2021-12-14
,Journal Télévisé,Info,8886,25.0,04:36:57,2021-05-29
,Mina Dakira sahraouya,Culturel,9267,17.0,05:47:22,2023-02-01
,Amnir,documentaires,9357,32.0,12:23:08,2022-07-23
,Kadaya ramadaniya,Religieux,9023,19.0,15:28:36,2021-11-17
,Maa Nass,Politique,8872,37.0,06:09:20,2022-01-16
,Mina alassima,Politique,9144,22.0,04:15:56,2022-07-26
,Aljamal bima hamal,Culturel,8725,29.0,03:01:42,2021-05-12
,samar albidan,Music,9369,35.0,12:48:55,2021-12-28
,Assrisser Dahbo,Series,8383,18.0,02:48:28,2021-07-27
,Makam mina tarab hassani,Music,8389,31.0,15:21:24,2023-02-21
,Amnir,documentaires,8561,21.0,14:06:24,2022-10-15
,Fada Ryadi,Sport,8780,11.0,05:54:09,2022-04-20
,Nabdou Al Moujtamaa,Culturel,9461,31.0,12:55:06,2021-08-04
,Journal Télévisé,Info,9076,24.0,16:05:41,2022-08-20
,Agenda,Info,9477,22.0,16:39:53,2021-06-05
,Mina Dakira sahraouya,Culturel,8395,30.0,19:40:13,2021-06-26
,Mara oa Al Hayat,Culturel,8499,10.0,02:17:04,2021-10-09
,Journal Télévisé,Info,8368,16.0,19:45:29,2022-08-25
,Mina Dakira sahraouya,Culturel,8479,34.0,11:20:25,2022-05-01
,Amnir,documentaires,8382,17.0,13:12:46,2021-04-26
,Kadaya ramadaniya,Religieux,8408,39.0,09:41:50,2022-10-21
,Hiraf,Capsule,9450,23.0,11:21:45,2023-03-16
,Mina alassima,Politique,9281,11.0,11:11:35,2021-09-25
,Aljamal bima hamal,Culturel,9320,32.0,19:37:00,2021-09-10
,samar albidan,Music,8610,14.0,09:13:06,2022-11-10
,Mina alassima,Politique,9362,31.0,20:21:14,2022-07-08
,Aljamal bima hamal,Culturel,9252,15.0,07:42:09,2021-12-02
,samar albidan,Music,9036,35.0,16:28:20,2022-10-26
,Assrisser Dahbo,Series,8630,29.0,04:46:23,2021-06-14
,Makam mina tarab hassani,Music,8543,32.0,06:01:55,2021-03-31
,layali lafrig,Culturel,8940,39.0,02:00:26,2021-06-11
,Mina alassima,Politique,8790,20.0,05:18:42,2022-10-24
,Aljamal bima hamal,Culturel,8351,19.0,20:31:45,2022-04-10
,samar albidan,Music,9049,27.0,15:23:12,2022-06-14
,Quiz Quran,Religieux,8469,28.0,07:03:43,2022-04-15
,Maa Naha,Culturel,9255,35.0,07:56:13,2022-08-18
,Hiraf,Capsule,8963,12.0,17:36:43,2022-11-24
,Midadou chouaara,Culturel,8438,37.0,11:04:08,2021-07-30
,Fada Ryadi,Sport,8561,23.0,17:04:53,2022-06-24
,Hiraf,Capsule,8627,31.0,10:53:43,2023-02-01
,Midadou chouaara,Culturel,8674,37.0,16:06:11,2021-04-15
,Fada Ryadi,Sport,8499,30.0,11:39:57,2023-01-09
,Journal Télévisé,Info,8428,25.0,11:14:04,2022-08-11
,Agenda,Info,9075,16.0,18:30:56,2021-10-06
,Sahafatou Al ousbouaa,Info,8471,30.0,08:08:45,2022-06-16
,Touratak Lak,Culturel,8321,38.0,19:33:14,2022-06-26
,Tarab,Music,8684,36.0,13:59:26,2021-05-21
,Nabdou Al Moujtamaa,Culturel,9240,13.0,17:19:51,2022-10-24
,Journal Télévisé,Info,9027,19.0,11:20:12,2022-11-09
,Agenda,Info,8624,39.0,06:24:12,2022-06-07
,Mina Dakira sahraouya,Culturel,8480,15.0,05:14:31,2022-07-16
,Mara oa Al Hayat,Culturel,8308,32.0,05:25:44,2022-11-26
,Journal Télévisé,Info,9449,38.0,06:56:14,2023-01-07
,Mina Dakira sahraouya,Culturel,8792,36.0,19:26:10,2021-05-01
,Amnir,documentaires,8845,18.0,13:18:58,2021-04-28
,Kadaya ramadaniya,Religieux,9113,38.0,20:20:03,2021-03-30
,Hiraf,Capsule,8621,10.0,19:38:25,2022-11-05
,Konoz mina sahrae,Culturel,9268,15.0,08:06:15,2022-09-03
,Sahil aljanoubi,Culturel,8500,14.0,06:56:24,2022-11-24
,Maa Nass,Politique,8656,23.0,04:31:55,2021-05-01
,Mina alassima,Politique,8330,32.0,12:43:33,2023-02-24
,Aljamal bima hamal,Culturel,9334,21.0,16:06:16,2022-10-06
,samar albidan,Music,8423,31.0,19:45:20,2022-04-05
,Assrisser Dahbo,Series,8456,26.0,16:39:53,2022-01-12
,Makam mina tarab hassani,Music,8410,20.0,13:00:34,2021-07-10
,layali lafrig,Culturel,8564,26.0,20:50:37,2022-03-02
,Mina alassima,Politique,9098,33.0,18:39:04,2021-04-23
,Aljamal bima hamal,Culturel,8637,34.0,06:05:10,2022-11-02
,samar albidan,Music,8504,13.0,17:46:03,2022-04-19
,Quiz Quran,Religieux,8865,26.0,14:30:03,2022-12-06
,Maa Naha,Culturel,9132,13.0,14:34:54,2023-02-28
,Hiraf,Capsule,8576,23.0,10:57:36,2022-11-11
,Midadou chouaara,Culturel,8589,35.0,03:20:54,2022-11-12
,Fada Ryadi,Sport,9238,20.0,11:23:55,2022-04-16
,Journal Télévisé,Info,8631,26.0,15:59:14,2022-06-22
,Agenda,Info,8592,37.0,02:37:42,2021-03-24
,Sahafatou Al ousbouaa,Info,8672,15.0,18:08:07,2022-06-17
,Touratak Lak,Culturel,9299,38.0,04:06:02,2022-08-03
,Tarab,Music,8950,20.0,09:22:35,2022-05-11
,Nabdou Al Moujtamaa,Culturel,9196,28.0,11:48:54,2021-04-23
,Journal Télévisé,Info,9347,20.0,13:12:27,2022-03-02
,Agenda,Info,9377,38.0,03:58:23,2021-09-22
,Mina Dakira sahraouya,Culturel,9183,29.0,18:14:32,2023-02-09
,Mara oa Al Hayat,Culturel,8347,13.0,11:07:36,2022-06-07
,Journal Télévisé,Info,8365,23.0,09:13:35,2022-09-17
,Mina Dakira sahraouya,Culturel,8779,29.0,04:35:02,2023-01-02
